x plastic strain,x true stress,y plastic strain,y true stress
8.48E-05,535.80803,0.00882,1070.17322
8.44E-05,535.69161,0.00884,1071.4763
8.34E-05,535.74547,0.00885,1070.80375
8.30E-05,535.90207,0.00887,1072.05496
8.36E-05,535.85499,0.00888,1071.89094
8.55E-05,536.1646,0.00889,1072.06882
8.58E-05,536.7136,0.00891,1073.16736
8.52E-05,536.259,0.00893,1072.70352
8.57E-05,536.34407,0.00894,1072.94632
8.41E-05,536.60555,0.00896,1073.18145
8.35E-05,536.69075,0.00897,1074.49632
8.59E-05,537.03689,0.00899,1073.49452
8.61E-05,537.05464,0.009,1074.18706
8.45E-05,537.34774,0.00902,1075.12195
8.61E-05,537.12621,0.00903,1074.11959
8.71E-05,537.09702,0.00904,1074.93254
8.82E-05,537.72518,0.00906,1074.1695
8.62E-05,538.21694,0.00907,1076.46566
8.67E-05,537.99419,0.00909,1075.31781
8.76E-05,537.7855,0.0091,1075.67362
8.56E-05,538.12207,0.00912,1077.3293
8.70E-05,538.18581,0.00913,1075.9347
8.91E-05,538.3756,0.00914,1076.61817
8.86E-05,538.59747,0.00916,1076.40719
8.80E-05,538.76819,0.00917,1077.82775
8.77E-05,538.38626,0.00919,1077.29125
8.86E-05,538.58472,0.00921,1077.15322
8.73E-05,539.63913,0.00922,1079.04869
8.77E-05,539.18602,0.00924,1077.97603
8.89E-05,538.67456,0.00925,1078.50525
8.88E-05,538.99839,0.00927,1078.65558
8.87E-05,539.8321,0.00928,1080.04812
8.98E-05,539.64332,0.0093,1079.15474
9.20E-05,539.71211,0.00931,1078.93086
9.08E-05,540.20683,0.00932,1080.27035
9.06E-05,540.26414,0.00934,1079.42795
9.07E-05,540.04253,0.00935,1080.49266
9.21E-05,540.62419,0.00937,1079.95954
9.25E-05,540.83516,0.00938,1080.8414
9.21E-05,540.49523,0.0094,1081.23435
9.25E-05,540.16199,0.00941,1080.97866
9.12E-05,540.77844,0.00943,1082.33577
9.28E-05,541.49361,0.00944,1081.26096
9.27E-05,540.86712,0.00946,1082.0862
9.20E-05,540.94734,0.00947,1082.29037
9.22E-05,541.94266,0.00949,1083.60178
9.32E-05,541.93368,0.0095,1082.86891
9.46E-05,541.35238,0.00952,1082.23914
9.39E-05,541.34154,0.00953,1083.67963
9.42E-05,542.02995,0.00955,1082.81558
9.49E-05,542.137,0.00956,1083.76579
9.43E-05,542.22083,0.00958,1083.88012
9.40E-05,542.14953,0.00959,1083.94247
9.43E-05,542.14666,0.0096,1083.60918
9.50E-05,541.99766,0.00962,1084.02277
9.46E-05,542.66713,0.00964,1086.32108
9.55E-05,542.88001,0.00965,1084.75919
9.68E-05,542.71407,0.00966,1085.30097
9.65E-05,542.69161,0.00968,1085.75645
9.54E-05,543.01263,0.0097,1086.28386
9.54E-05,543.32772,0.00971,1085.75356
9.64E-05,543.09494,0.00973,1085.51968
9.61E-05,543.24909,0.00974,1087.6247
9.67E-05,543.35282,0.00976,1086.26185
9.84E-05,543.86566,0.00977,1086.63882
9.79E-05,544.00133,0.00979,1087.90426
9.79E-05,543.96785,0.0098,1087.96027
9.83E-05,544.34543,0.00981,1087.65612
9.82E-05,544.00683,0.00983,1087.22128
9.74E-05,544.22156,0.00984,1089.19234
9.75E-05,544.50973,0.00986,1087.8089
9.94E-05,544.52957,0.00987,1088.27303
9.86E-05,544.22803,0.00989,1089.33864
9.94E-05,544.47035,0.0099,1089.42548
1.00E-04,545.16731,0.00992,1089.19818
1.01E-04,545.06332,0.00993,1088.53382
9.92E-05,545.01306,0.00995,1090.98936
9.96E-05,545.19151,0.00996,1089.71592
9.97E-05,545.25915,0.00997,1090.03474
9.96E-05,545.10857,0.00999,1090.39843
1.01E-04,545.37323,0.01,1090.343
1.02E-04,546.1347,0.01002,1091.41941
1.03E-04,546.19227,0.01003,1090.55782
1.02E-04,545.39881,0.01005,1091.45006
9.99E-05,545.93406,0.01007,1091.8167
1.00E-04,546.24464,0.01008,1092.40191
1.01E-04,545.98143,0.01009,1091.78515
1.03E-04,546.23724,0.01011,1091.7436
1.02E-04,546.98073,0.01012,1093.48005
1.04E-04,546.98637,0.01014,1092.13152
1.05E-04,546.50346,0.01015,1092.75705
1.03E-04,546.77239,0.01017,1093.30706
1.03E-04,547.14819,0.01018,1093.74129
1.01E-04,547.0034,0.0102,1094.32143
1.01E-04,546.75101,0.01022,1094.44748
1.02E-04,547.03729,0.01023,1094.39201
1.03E-04,547.02647,0.01024,1093.44276
1.05E-04,547.22187,0.01026,1094.48751
1.05E-04,547.75997,0.01027,1094.66327
1.04E-04,547.75612,0.01029,1094.96122
1.03E-04,547.63501,0.0103,1096.29436
1.04E-04,547.47788,0.01032,1095.36619
1.04E-04,547.99164,0.01033,1095.66686
1.04E-04,548.22965,0.01035,1095.05615
1.05E-04,547.90683,0.01036,1096.83645
1.07E-04,548.05028,0.01037,1095.71913
1.06E-04,548.29579,0.01039,1096.33021
1.05E-04,548.6191,0.0104,1097.32444
1.07E-04,548.72147,0.01042,1096.6175
1.07E-04,548.95245,0.01043,1097.21066
1.06E-04,548.87875,0.01045,1096.59583
1.06E-04,548.74311,0.01046,1097.91752
1.07E-04,548.93631,0.01048,1097.29279
1.09E-04,549.90229,0.01049,1098.1047
1.07E-04,549.34475,0.01051,1099.46369
1.09E-04,549.03638,0.01052,1098.11102
1.09E-04,549.51083,0.01053,1098.46646
1.07E-04,550.06166,0.01055,1098.46197
1.07E-04,549.88276,0.01056,1100.18595
1.09E-04,549.82913,0.01058,1099.01771
1.09E-04,550.0504,0.01059,1098.77648
1.08E-04,550.17166,0.01061,1100.51805
1.09E-04,549.89425,0.01063,1099.63927
1.09E-04,549.82829,0.01064,1100.11146
1.09E-04,550.51538,0.01065,1099.6224
1.09E-04,550.67024,0.01067,1101.16403
1.09E-04,550.60254,0.01068,1101.39337
1.10E-04,551.01991,0.0107,1100.8431
1.10E-04,550.81358,0.01071,1100.88532
1.10E-04,550.32853,0.01073,1101.36916
1.10E-04,550.69444,0.01074,1103.01136
1.11E-04,551.28625,0.01076,1101.41805
1.11E-04,551.13259,0.01077,1101.58743
1.12E-04,551.32835,0.01079,1102.1858
1.11E-04,551.44064,0.0108,1102.13788
1.10E-04,551.74183,0.01081,1103.06313
1.11E-04,551.3207,0.01083,1102.02703
1.12E-04,551.40088,0.01084,1103.85797
1.13E-04,552.08291,0.01086,1102.9745
1.14E-04,552.17385,0.01087,1103.43602
1.12E-04,551.86493,0.01089,1104.58954
1.12E-04,552.18827,0.01091,1104.20801
1.12E-04,552.32635,0.01092,1104.5164
1.13E-04,552.51258,0.01093,1103.77339
1.13E-04,552.29414,0.01095,1105.15274
1.14E-04,552.87126,0.01096,1104.19136
1.14E-04,553.08133,0.01098,1105.35847
1.14E-04,552.6682,0.01099,1106.28452
1.15E-04,552.60674,0.01101,1105.33393
1.15E-04,553.26573,0.01102,1105.60827
1.15E-04,553.57263,0.01104,1105.29911
1.13E-04,553.17811,0.01105,1107.94029
1.14E-04,553.1049,0.01107,1106.41427
1.15E-04,553.38686,0.01108,1106.26596
1.16E-04,553.48582,0.0111,1106.43909
1.17E-04,553.6946,0.01111,1106.35661
1.16E-04,554.14149,0.01113,1108.1052
1.17E-04,553.98484,0.01114,1106.70251
1.17E-04,553.91532,0.01116,1107.35139
1.16E-04,554.42879,0.01117,1107.88211
1.16E-04,554.55944,0.01119,1107.96266
1.17E-04,554.10407,0.0112,1107.86771
1.19E-04,554.32528,0.01122,1108.21334
1.17E-04,554.68199,0.01123,1110.23827
1.18E-04,554.81218,0.01125,1108.60485
1.19E-04,554.70696,0.01126,1108.98088
1.18E-04,554.90379,0.01128,1109.47862
1.17E-04,555.01584,0.01129,1109.72918
1.18E-04,554.92913,0.01131,1109.64223
1.19E-04,554.93862,0.01132,1108.98803
1.18E-04,555.44354,0.01134,1111.3928
1.19E-04,555.35143,0.01135,1109.78246
1.22E-04,555.57061,0.01137,1110.04754
1.21E-04,555.75567,0.01138,1110.70996
1.20E-04,556.09868,0.0114,1110.89078
1.20E-04,555.93396,0.01141,1111.81531
1.21E-04,555.44599,0.01143,1110.37404
1.20E-04,555.62285,0.01144,1111.92388
1.19E-04,556.15459,0.01146,1111.20393
1.21E-04,555.79189,0.01147,1112.0419
1.22E-04,555.72493,0.01149,1112.09439
1.21E-04,556.18866,0.0115,1111.66063
1.20E-04,556.65083,0.01152,1113.17743
1.20E-04,556.15512,0.01153,1111.94496
1.21E-04,556.5454,0.01154,1113.32362
1.22E-04,556.79717,0.01156,1112.23762
1.24E-04,556.97282,0.01157,1113.01687
1.23E-04,556.74046,0.01159,1114.35034
1.23E-04,557.22218,0.01161,1113.49135
1.24E-04,557.24263,0.01162,1113.85542
1.24E-04,556.85543,0.01164,1112.9509
1.24E-04,557.33898,0.01165,1114.55264
1.23E-04,557.83626,0.01167,1114.54947
1.23E-04,557.511,0.01168,1114.9786
1.25E-04,557.2538,0.0117,1114.62405
1.26E-04,557.64341,0.01171,1113.86863
1.26E-04,558.43155,0.01172,1116.21598
1.26E-04,557.83931,0.01174,1114.50659
1.26E-04,557.89848,0.01175,1115.43101
1.26E-04,558.56593,0.01177,1115.50432
1.26E-04,558.46927,0.01178,1115.91284
1.26E-04,557.86194,0.0118,1116.00527
1.26E-04,558.21419,0.01181,1115.57603
1.26E-04,558.61727,0.01182,1117.50132
1.27E-04,558.31334,0.01184,1116.13317
1.27E-04,558.08588,0.01186,1117.06039
1.25E-04,558.79783,0.01187,1116.78355
1.26E-04,559.04147,0.01189,1117.07398
1.26E-04,558.71169,0.0119,1117.77564
1.27E-04,558.72312,0.01192,1116.71088
1.27E-04,559.38295,0.01193,1118.98113
1.27E-04,559.1291,0.01195,1117.40419
1.29E-04,558.75425,0.01196,1117.96054
1.27E-04,559.20885,0.01198,1118.84128
1.28E-04,559.47874,0.01199,1118.72654
1.29E-04,559.67621,0.01201,1118.68746
1.29E-04,559.6325,0.01202,1117.56619
1.28E-04,560.20631,0.01203,1119.63539
1.30E-04,559.97175,0.01205,1118.47899
1.31E-04,559.6345,0.01206,1119.02459
1.30E-04,560.13097,0.01208,1120.30947
1.30E-04,560.58249,0.0121,1119.90955
1.31E-04,560.20805,0.01211,1120.15282
1.31E-04,560.00535,0.01213,1119.57104
1.29E-04,560.602,0.01214,1121.823
1.30E-04,560.77221,0.01216,1120.23767
1.32E-04,560.54665,0.01217,1120.50106
1.32E-04,560.95429,0.01218,1121.75419
1.32E-04,560.92274,0.0122,1121.3428
1.32E-04,560.901,0.01222,1121.50411
1.33E-04,560.97832,0.01223,1120.33824
1.31E-04,561.49706,0.01224,1122.53135
1.32E-04,561.3764,0.01226,1121.44266
1.33E-04,561.17128,0.01227,1121.5293
1.33E-04,561.31169,0.01229,1122.56818
1.33E-04,562.0569,0.0123,1122.31501
1.35E-04,562.126,0.01231,1122.55007
1.35E-04,561.66594,0.01233,1122.28201
1.34E-04,562.0892,0.01235,1124.08891
1.34E-04,562.33459,0.01236,1122.80465
1.34E-04,561.95719,0.01238,1122.87418
1.33E-04,561.90808,0.01239,1124.33549
1.34E-04,562.02211,0.01241,1123.36946
1.35E-04,562.01402,0.01242,1123.74063
1.35E-04,562.15856,0.01244,1123.471
1.34E-04,562.41595,0.01245,1125.68185
1.35E-04,562.61386,0.01247,1124.43909
1.35E-04,562.47304,0.01248,1124.31125
1.36E-04,562.82705,0.0125,1124.731
1.35E-04,563.23196,0.01251,1124.63579
1.35E-04,563.10413,0.01253,1125.80926
1.36E-04,562.55973,0.01254,1124.72562
1.36E-04,562.62057,0.01256,1125.78393
1.37E-04,563.41607,0.01257,1125.36171
1.37E-04,563.25551,0.01259,1125.28511
1.35E-04,562.9177,0.0126,1127.53063
1.36E-04,563.38176,0.01262,1126.30869
1.37E-04,563.60659,0.01263,1126.65339
1.37E-04,563.34735,0.01265,1125.87882
1.39E-04,563.85871,0.01266,1126.93414
1.39E-04,564.13453,0.01268,1126.84843
1.39E-04,563.99765,0.01269,1127.01526
1.40E-04,563.90961,0.01271,1127.02733
1.38E-04,564.35123,0.01272,1127.17564
1.37E-04,564.34461,0.01274,1128.50487
1.38E-04,563.71545,0.01275,1127.05589
1.39E-04,563.77374,0.01277,1127.38032
1.38E-04,564.44197,0.01278,1128.36702
1.41E-04,565.30948,0.01279,1127.94439
1.42E-04,564.77037,0.01281,1128.7326
1.41E-04,564.54204,0.01283,1128.09612
1.40E-04,564.84239,0.01284,1129.6193
1.40E-04,565.02388,0.01286,1128.62327
1.40E-04,564.89658,0.01287,1129.70943
1.41E-04,565.02693,0.01289,1129.38295
1.41E-04,565.05566,0.0129,1128.94607
1.42E-04,565.14846,0.01291,1129.96344
1.43E-04,565.27391,0.01293,1129.13226
1.41E-04,565.72726,0.01294,1130.27436
1.41E-04,565.66467,0.01296,1130.26581
1.41E-04,565.22911,0.01298,1130.55346
1.40E-04,565.56265,0.01299,1131.2584
1.41E-04,566.05647,0.01301,1130.48793
1.44E-04,565.80858,0.01302,1130.88521
1.44E-04,565.80604,0.01304,1131.037
1.43E-04,566.09171,0.01305,1132.41667
1.44E-04,566.26205,0.01307,1131.18822
1.45E-04,566.24423,0.01308,1131.05304
1.43E-04,566.36831,0.0131,1132.0805
1.43E-04,566.33596,0.01311,1131.44915
1.45E-04,566.47053,0.01313,1132.50967
1.46E-04,566.45351,0.01314,1131.44314
1.45E-04,566.58846,0.01315,1132.60989
1.44E-04,566.73629,0.01317,1133.17738
1.46E-04,566.42213,0.01319,1132.98837
1.46E-04,566.43244,0.0132,1132.87567
1.45E-04,567.36039,0.01322,1132.55191
1.44E-04,567.11,0.01323,1134.4321
1.46E-04,566.79131,0.01325,1132.92248
1.47E-04,567.28983,0.01326,1133.65424
1.48E-04,567.68439,0.01328,1133.55617
1.49E-04,567.41488,0.01329,1133.46909
1.47E-04,567.30324,0.01331,1135.17191
1.47E-04,567.69691,0.01332,1134.0315
1.48E-04,567.73433,0.01333,1134.49572
1.48E-04,567.60034,0.01335,1133.74711
1.48E-04,567.91934,0.01336,1135.4194
1.48E-04,568.0771,0.01338,1134.94152
1.51E-04,568.10985,0.01339,1134.49299
1.50E-04,568.00254,0.01341,1136.28363
1.50E-04,568.35127,0.01343,1134.99894
1.49E-04,568.20046,0.01344,1135.47285
1.50E-04,568.26558,0.01346,1135.09423
1.49E-04,568.05536,0.01347,1135.95783
1.49E-04,568.38316,0.01349,1135.96297
1.50E-04,568.45323,0.0135,1135.95636
1.50E-04,568.22083,0.01351,1137.47865
1.51E-04,568.55814,0.01353,1136.15707
1.52E-04,568.8418,0.01354,1136.64459
1.52E-04,569.06663,0.01356,1136.65104
1.52E-04,569.25245,0.01357,1137.4979
1.50E-04,569.20137,0.01359,1137.83717
1.51E-04,568.82939,0.01361,1137.45069
1.51E-04,568.62489,0.01362,1138.33971
1.53E-04,569.30403,0.01364,1137.17031
1.53E-04,569.72647,0.01365,1137.92
1.53E-04,569.46804,0.01367,1138.09414
1.54E-04,569.45729,0.01368,1138.10395
1.53E-04,570.01031,0.0137,1138.48826
1.52E-04,569.7255,0.01371,1138.49058
1.52E-04,569.34864,0.01373,1140.41859
1.54E-04,569.58037,0.01375,1138.73353
1.54E-04,569.73485,0.01376,1139.1919
1.56E-04,570.19929,0.01377,1139.13372
1.56E-04,570.21218,0.01379,1140.03781
1.54E-04,570.17681,0.0138,1139.80201
1.55E-04,570.12712,0.01382,1138.8501
1.54E-04,569.85634,0.01383,1140.96269
1.55E-04,570.10328,0.01385,1139.5434
1.56E-04,570.69837,0.01386,1139.92201
1.56E-04,570.49258,0.01388,1140.44021
1.58E-04,570.34537,0.01389,1140.43551
1.58E-04,570.99307,0.01391,1140.84396
1.57E-04,571.24176,0.01393,1140.7683
1.56E-04,570.7391,0.01394,1142.24155
1.58E-04,570.73711,0.01396,1140.72065
1.58E-04,571.15809,0.01397,1141.01913
1.58E-04,571.43542,0.01399,1142.30931
1.60E-04,571.19602,0.014,1141.90445
1.60E-04,571.50538,0.01402,1141.75163
1.60E-04,571.73384,0.01403,1141.02619
1.59E-04,571.47998,0.01405,1143.42455
1.60E-04,571.55222,0.01406,1142.06802
1.61E-04,572.16396,0.01408,1142.2287
1.61E-04,571.79852,0.01409,1142.67012
1.63E-04,571.56984,0.01411,1142.3837
1.63E-04,571.99733,0.01412,1143.56151
1.63E-04,572.27132,0.01414,1142.74442
1.63E-04,572.04139,0.01415,1143.5278
1.63E-04,571.7667,0.01417,1142.73928
1.63E-04,572.15303,0.01418,1143.34707
1.62E-04,572.52817,0.0142,1144.14295
1.63E-04,572.11068,0.01421,1143.40864
1.65E-04,572.24774,0.01422,1143.6952
1.65E-04,572.59555,0.01424,1143.24627
1.65E-04,572.73115,0.01426,1145.53349
1.66E-04,572.45572,0.01427,1144.35639
1.66E-04,573.03526,0.01429,1144.74212
1.65E-04,573.22392,0.0143,1145.3451
1.65E-04,572.49953,0.01432,1144.94449
1.65E-04,572.54132,0.01433,1145.60119
1.66E-04,573.32747,0.01435,1145.19825
1.66E-04,573.33722,0.01436,1146.48284
1.68E-04,573.02013,0.01438,1145.71254
1.68E-04,573.21818,0.0144,1145.39944
1.69E-04,573.74346,0.01441,1145.4603
1.68E-04,573.44941,0.01443,1145.73794
1.68E-04,573.54196,0.01444,1147.47693
1.69E-04,573.85677,0.01446,1146.34014
1.70E-04,574.02358,0.01447,1147.28041
1.72E-04,573.70383,0.01449,1146.47243
1.72E-04,574.02263,0.0145,1146.55491
1.71E-04,574.45276,0.01452,1147.83135
1.71E-04,574.04981,0.01454,1147.16479
1.72E-04,573.80746,0.01455,1147.40651
1.71E-04,574.14744,0.01457,1147.23187
1.71E-04,574.40438,0.01458,1147.95722
1.72E-04,573.9103,0.0146,1147.24328
1.73E-04,573.87147,0.01461,1147.51497
1.71E-04,574.43552,0.01463,1149.32525
1.72E-04,574.46167,0.01465,1147.92354
1.73E-04,574.36447,0.01466,1148.38997
1.73E-04,574.73699,0.01468,1148.23406
1.72E-04,574.90077,0.01469,1149.58226
1.74E-04,574.58224,0.01471,1148.67126
1.76E-04,574.87095,0.01472,1148.58258
1.75E-04,575.57093,0.01474,1150.58577
1.76E-04,575.46974,0.01476,1149.03649
1.77E-04,574.89794,0.01477,1149.2717
1.76E-04,575.25374,0.01479,1149.18391
1.75E-04,575.70076,0.0148,1150.84671
1.76E-04,575.30568,0.01482,1150.04197
1.77E-04,574.98447,0.01484,1149.44969
1.77E-04,575.52989,0.01485,1151.12142
1.79E-04,576.09413,0.01487,1150.22229
1.80E-04,575.83385,0.01488,1150.77027
1.80E-04,575.91453,0.0149,1150.65095
1.79E-04,576.03554,0.01492,1150.96525
1.79E-04,575.88913,0.01493,1150.86059
1.80E-04,575.62334,0.01495,1150.4357
1.79E-04,576.05463,0.01497,1152.15648
1.80E-04,576.00936,0.01498,1150.79638
1.83E-04,576.04616,0.01499,1151.08099
1.83E-04,576.06398,0.01501,1151.44058
1.81E-04,576.56584,0.01503,1152.49912
1.82E-04,576.60018,0.01504,1152.11772
1.83E-04,576.38997,0.01506,1151.69632
1.82E-04,576.39887,0.01508,1153.33193
1.83E-04,576.67132,0.01509,1151.85426
1.84E-04,576.588,0.01511,1152.31401
1.84E-04,576.55646,0.01513,1153.54842
1.85E-04,577.11233,0.01514,1153.32867
1.86E-04,577.10922,0.01516,1153.02082
1.86E-04,576.5524,0.01518,1152.24574
1.85E-04,577.03059,0.01519,1154.40498
1.85E-04,577.08453,0.01521,1153.09729
1.87E-04,576.91011,0.01522,1153.32732
1.89E-04,576.91852,0.01524,1153.44974
1.89E-04,577.73411,0.01525,1154.30924
1.90E-04,577.77033,0.01527,1154.067
1.91E-04,577.3282,0.01529,1153.08478
1.90E-04,577.57037,0.0153,1155.59515
1.91E-04,577.94897,0.01532,1154.08503
1.93E-04,578.05175,0.01533,1154.24196
1.92E-04,577.54251,0.01535,1155.06829
1.94E-04,577.69988,0.01537,1154.81296
1.94E-04,578.28099,0.01538,1156.26867
1.96E-04,578.20982,0.0154,1155.01871
1.96E-04,578.03568,0.01542,1155.695
1.95E-04,578.30598,0.01544,1155.5904
1.97E-04,578.47264,0.01545,1156.16965
1.98E-04,577.97125,0.01547,1155.43421
2.00E-04,578.31517,0.01548,1155.37277
2.01E-04,579.45188,0.0155,1156.76641
2.03E-04,578.87417,0.01552,1155.65665
2.04E-04,578.46285,0.01553,1156.56537
2.04E-04,578.77138,0.01555,1155.90351
2.04E-04,579.05241,0.01557,1156.73718
2.06E-04,578.65455,0.01558,1156.68145
2.07E-04,578.78953,0.0156,1156.82046
2.08E-04,579.14281,0.01562,1158.29023
2.11E-04,579.11204,0.01564,1156.67658
2.13E-04,578.99151,0.01565,1157.59592
2.12E-04,579.19977,0.01567,1157.71835
2.14E-04,579.56607,0.01569,1157.85338
2.17E-04,579.46889,0.0157,1157.52909
2.19E-04,579.41131,0.01572,1157.20109
2.19E-04,579.97209,0.01574,1159.82796
2.22E-04,579.65156,0.01576,1158.03803
2.26E-04,579.5439,0.01577,1158.01556
2.28E-04,579.7714,0.01579,1157.74477
2.28E-04,580.33259,0.0158,1158.43672
2.30E-04,580.20625,0.01582,1159.27542
2.32E-04,579.85892,0.01584,1158.23387
2.33E-04,580.30117,0.01585,1160.22236
2.35E-04,580.14707,0.01587,1158.83784
2.38E-04,579.80473,0.01589,1159.77035
2.40E-04,580.11815,0.01591,1159.57985
2.43E-04,580.57189,0.01592,1159.40577
2.45E-04,580.49294,0.01594,1159.83037
2.46E-04,580.1966,0.01596,1158.99137
2.46E-04,580.74218,0.01598,1161.92644
2.50E-04,580.87689,0.016,1160.04149
2.53E-04,580.4255,0.01601,1159.93473
2.55E-04,580.54796,0.01603,1160.5238
2.57E-04,580.78528,0.01605,1160.21998
2.58E-04,580.85348,0.01606,1161.0667
2.61E-04,580.55258,0.01608,1160.15933
2.63E-04,580.67017,0.0161,1161.43368
2.66E-04,581.07453,0.01612,1160.42616
2.69E-04,581.11388,0.01613,1161.20368
2.72E-04,581.06276,0.01615,1162.13962
2.77E-04,581.4152,0.01617,1161.15647
2.81E-04,581.25733,0.01619,1161.21764
2.86E-04,581.52588,0.01621,1161.4118
2.89E-04,581.63185,0.01623,1162.84877
2.93E-04,582.03081,0.01625,1161.88299
2.99E-04,581.67525,0.01627,1162.6298
3.04E-04,581.34829,0.01629,1162.48683
3.14E-04,582.02002,0.01631,1162.16806
3.23E-04,582.07275,0.01633,1162.70179
3.35E-04,581.78186,0.01636,1161.97674
3.46E-04,581.85586,0.01638,1162.85057
3.55E-04,582.51395,0.01641,1163.20889
3.65E-04,582.19197,0.01644,1162.11665
3.74E-04,582.1506,0.01647,1164.2495
3.85E-04,582.31881,0.0165,1162.47387
3.95E-04,582.47804,0.01652,1164.02987
4.04E-04,582.21855,0.01655,1163.21137
4.13E-04,582.3058,0.01657,1163.65502
4.20E-04,583.02406,0.0166,1164.15415
4.30E-04,582.97649,0.01663,1163.08451
4.39E-04,582.65463,0.01666,1164.6464
4.54E-04,582.81888,0.01669,1162.71039
4.74E-04,583.11109,0.01673,1164.01773
5.00E-04,583.06744,0.01677,1163.68005
